,Fecha,T_mean
2636,2012-03-21,20.0
2637,2012-03-22,17.46
2638,2012-03-23,15.19
2639,2012-03-24,17.3
2640,2012-03-25,17.68
2641,2012-03-26,14.76
2642,2012-03-27,12.52
2643,2012-03-28,14.75
2644,2012-03-29,17.68
2645,2012-03-30,18.11
2646,2012-03-31,19.25
2647,2012-04-01,19.48
2648,2012-04-02,20.03
2649,2012-04-03,19.78
2650,2012-04-04,22.33
2651,2012-04-05,14.76
2652,2012-04-06,15.68
2653,2012-04-07,18.63
2654,2012-04-08,16.85
2655,2012-04-09,17.8
2656,2012-04-10,19.86
2657,2012-04-11,20.91
2658,2012-04-12,19.07
2659,2012-04-13,19.3
2660,2012-04-14,19.38
2661,2012-04-15,18.12
2662,2012-04-16,19.62
2663,2012-04-17,19.41
2664,2012-04-18,19.48
2665,2012-04-19,20.01
2666,2012-04-20,18.49
2667,2012-04-21,13.14
2668,2012-04-22,11.35
2669,2012-04-23,11.25
2670,2012-04-24,9.4
2671,2012-04-25,11.68
2672,2012-04-26,10.88
2673,2012-04-27,11.01
2674,2012-04-28,9.76
2675,2012-04-29,9.83
2676,2012-04-30,10.84
2677,2012-05-01,12.99
2678,2012-05-02,13.91
2679,2012-05-03,15.41
2680,2012-05-04,16.86
2681,2012-05-05,17.45
2682,2012-05-06,16.93
2683,2012-05-07,18.14
2684,2012-05-08,18.65
2685,2012-05-09,18.45
2686,2012-05-10,16.15
2687,2012-05-11,11.51
2688,2012-05-12,8.82
2689,2012-05-13,10.46
2690,2012-05-14,13.24
2691,2012-05-15,13.83
2692,2012-05-16,14.69
2693,2012-05-17,16.14
2694,2012-05-18,14.51
2695,2012-05-19,13.94
2696,2012-05-20,16.05
2697,2012-05-21,14.37
2698,2012-05-22,15.17
2699,2012-05-23,14.33
2700,2012-05-24,13.49
2701,2012-05-25,14.44
2702,2012-05-26,16.4
2703,2012-05-27,16.47
2704,2012-05-28,17.15
2705,2012-05-29,16.37
2706,2012-05-30,11.3
2707,2012-05-31,9.61
2708,2012-06-01,11.48
2709,2012-06-02,14.14
2710,2012-06-03,10.11
2711,2012-06-04,7.98
2712,2012-06-05,8.03
2713,2012-06-06,4.23
2714,2012-06-07,3.08
2715,2012-06-08,5.11
2716,2012-06-09,6.61
2717,2012-06-10,7.85
2718,2012-06-11,9.17
2719,2012-06-12,13.03
2720,2012-06-13,15.63
2721,2012-06-14,13.35
2722,2012-06-15,11.12
2723,2012-06-16,5.74
2724,2012-06-17,7.24
2725,2012-06-18,7.66
2726,2012-06-19,8.2
2727,2012-06-20,9.76
2728,2012-06-21,10.61
2729,2012-06-22,9.91
2730,2012-06-23,10.58
2731,2012-06-24,9.98
2732,2012-06-25,6.12
2733,2012-06-26,9.84
2734,2012-06-27,14.99
2735,2012-06-28,14.26
2736,2012-06-29,12.62
2737,2012-06-30,12.55
2738,2012-07-01,16.0
2739,2012-07-02,8.87
2740,2012-07-03,6.7
2741,2012-07-04,7.48
2742,2012-07-05,4.86
2743,2012-07-06,4.29
2744,2012-07-07,5.62
2745,2012-07-08,7.83
2746,2012-07-09,7.05
2747,2012-07-10,4.75
2748,2012-07-11,3.69
2749,2012-07-12,5.86
2750,2012-07-13,7.87
2751,2012-07-14,4.8
2752,2012-07-15,3.6
2753,2012-07-16,4.25
2754,2012-07-17,5.15
2755,2012-07-18,7.32
2756,2012-07-19,9.7
2757,2012-07-20,9.37
2758,2012-07-21,10.18
2759,2012-07-22,6.3
2760,2012-07-23,9.08
2761,2012-07-24,7.08
2762,2012-07-25,5.55
2763,2012-07-26,6.96
2764,2012-07-27,5.44
2765,2012-07-28,8.76
2766,2012-07-29,5.98
2767,2012-07-30,5.52
2768,2012-07-31,7.4
2769,2012-08-01,11.0
2770,2012-08-02,9.52
2771,2012-08-03,10.4
2772,2012-08-04,9.76
2773,2012-08-05,10.44
2774,2012-08-06,10.82
2775,2012-08-07,13.92
2776,2012-08-08,11.63
2777,2012-08-09,12.42
2778,2012-08-10,13.08
2779,2012-08-11,13.91
2780,2012-08-12,10.85
2781,2012-08-13,9.74
2782,2012-08-14,11.47
2783,2012-08-15,12.87
2784,2012-08-16,13.98
2785,2012-08-17,17.62
2786,2012-08-18,15.69
2787,2012-08-19,11.83
2788,2012-08-20,12.09
2789,2012-08-21,12.17
2790,2012-08-22,16.56
2791,2012-08-23,18.7
2792,2012-08-24,10.23
2793,2012-08-25,6.84
2794,2012-08-26,5.86
2795,2012-08-27,7.33
2796,2012-08-28,9.99
2797,2012-08-29,12.35
2798,2012-08-30,14.01
2799,2012-08-31,15.14
2800,2012-09-01,16.0
2801,2012-09-02,14.51
2802,2012-09-03,11.49
2803,2012-09-04,14.12
2804,2012-09-05,12.37
2805,2012-09-06,12.19
2806,2012-09-07,15.79
2807,2012-09-08,14.09
2808,2012-09-09,11.06
2809,2012-09-10,11.88
2810,2012-09-11,14.9
2811,2012-09-12,16.12
2812,2012-09-13,17.17
2813,2012-09-14,17.07
2814,2012-09-15,18.88
2815,2012-09-16,15.96
2816,2012-09-17,12.85
2817,2012-09-18,12.89
2818,2012-09-19,9.65
2819,2012-09-20,10.99
2820,2012-09-21,11.4
2821,2012-09-22,12.29
2822,2012-09-23,14.91
2823,2012-09-24,11.68
2824,2012-09-25,7.47
2825,2012-09-26,8.35
2826,2012-09-27,12.73
2827,2012-09-28,14.7
2828,2012-09-29,14.99
2829,2012-09-30,16.92
2830,2012-10-01,17.58
2831,2012-10-02,15.12
2832,2012-10-03,14.42
2833,2012-10-04,14.03
2834,2012-10-05,17.92
2835,2012-10-06,17.24
2836,2012-10-07,13.17
2837,2012-10-08,16.9
2838,2012-10-09,16.69
2839,2012-10-10,10.9
2840,2012-10-11,12.55
2841,2012-10-12,15.24
2842,2012-10-13,17.03
2843,2012-10-14,18.38
2844,2012-10-15,19.1
2845,2012-10-16,16.95
2846,2012-10-17,16.01
2847,2012-10-18,15.16
2848,2012-10-19,18.33
2849,2012-10-20,18.13
2850,2012-10-21,18.42
2851,2012-10-22,17.03
2852,2012-10-23,14.24
2853,2012-10-24,15.63
2854,2012-10-25,16.1
2855,2012-10-26,19.48
2856,2012-10-27,19.48
2857,2012-10-28,20.25
2858,2012-10-29,17.97
2859,2012-10-30,16.03
2860,2012-10-31,16.84
2861,2012-11-01,19.3
2862,2012-11-02,20.61
2863,2012-11-03,21.95
2864,2012-11-04,20.23
2865,2012-11-05,23.4
2866,2012-11-06,24.75
2867,2012-11-07,25.62
2868,2012-11-08,25.46
2869,2012-11-09,19.37
2870,2012-11-10,13.88
2871,2012-11-11,15.72
2872,2012-11-12,15.98
2873,2012-11-13,16.51
2874,2012-11-14,18.14
2875,2012-11-15,18.8
2876,2012-11-16,20.45
2877,2012-11-17,21.03
2878,2012-11-18,20.93
2879,2012-11-19,22.03
2880,2012-11-20,23.25
2881,2012-11-21,24.31
2882,2012-11-22,19.06
2883,2012-11-23,16.94
2884,2012-11-24,17.73
2885,2012-11-25,17.41
2886,2012-11-26,19.65
2887,2012-11-27,22.16
2888,2012-11-28,19.95
2889,2012-11-29,18.55
2890,2012-11-30,20.23
2891,2012-12-01,20.68
2892,2012-12-02,23.57
2893,2012-12-03,24.48
2894,2012-12-04,21.66
2895,2012-12-05,24.28
2896,2012-12-06,24.01
2897,2012-12-07,19.19
2898,2012-12-08,20.27
2899,2012-12-09,22.29
2900,2012-12-10,22.57
2901,2012-12-11,20.85
2902,2012-12-12,23.44
2903,2012-12-13,21.34
2904,2012-12-14,23.49
2905,2012-12-15,25.3
2906,2012-12-16,23.39
2907,2012-12-17,20.4
2908,2012-12-18,20.44
2909,2012-12-19,22.49
2910,2012-12-20,20.4
2911,2012-12-21,20.86
2912,2012-12-22,23.36
2913,2012-12-23,24.57
2914,2012-12-24,27.97
2915,2012-12-25,22.61
2916,2012-12-26,18.37
2917,2012-12-27,18.4
2918,2012-12-28,21.4
2919,2012-12-29,20.87
2920,2012-12-30,24.79
2921,2012-12-31,23.58
2922,2013-01-01,16.52
2923,2013-01-02,17.41
2924,2013-01-03,20.9
2925,2013-01-04,24.73
2926,2013-01-05,24.91
2927,2013-01-06,24.11
2928,2013-01-07,26.04
2929,2013-01-08,23.69
2930,2013-01-09,24.13
2931,2013-01-10,25.58
2932,2013-01-11,26.13
2933,2013-01-12,25.92
2934,2013-01-13,25.94
2935,2013-01-14,25.38
2936,2013-01-15,25.25
2937,2013-01-16,25.24
2938,2013-01-17,23.98
2939,2013-01-18,22.97
2940,2013-01-19,21.0
2941,2013-01-20,21.08
2942,2013-01-21,22.54
2943,2013-01-22,24.12
2944,2013-01-23,26.36
2945,2013-01-24,27.9
2946,2013-01-25,18.71
2947,2013-01-26,21.3
2948,2013-01-27,24.76
2949,2013-01-28,28.43
2950,2013-01-29,28.46
2951,2013-01-30,28.19
2952,2013-01-31,27.5
2953,2013-02-01,30.08
2954,2013-02-02,25.0
2955,2013-02-03,20.55
2956,2013-02-04,21.3
2957,2013-02-05,23.96
2958,2013-02-06,24.8
2959,2013-02-07,24.7
2960,2013-02-08,25.85
2961,2013-02-09,25.94
2962,2013-02-10,27.22
2963,2013-02-11,25.98
2964,2013-02-12,27.05
2965,2013-02-13,25.13
2966,2013-02-14,26.0
2967,2013-02-15,26.59
2968,2013-02-16,28.11
2969,2013-02-17,25.46
2970,2013-02-18,19.77
2971,2013-02-19,20.15
2972,2013-02-20,21.11
2973,2013-02-21,21.14
2974,2013-02-22,21.44
2975,2013-02-23,22.15
2976,2013-02-24,21.65
2977,2013-02-25,18.12
2978,2013-02-26,16.48
2979,2013-02-27,18.13
2980,2013-02-28,19.45
2981,2013-03-01,22.23
2982,2013-03-02,21.51
2983,2013-03-03,18.67
2984,2013-03-04,17.44
2985,2013-03-05,18.94
2986,2013-03-06,21.7
2987,2013-03-07,21.07
2988,2013-03-08,21.76
2989,2013-03-09,24.05
2990,2013-03-10,20.73
2991,2013-03-11,19.33
2992,2013-03-12,17.66
2993,2013-03-13,15.4
2994,2013-03-14,14.19
2995,2013-03-15,13.8
2996,2013-03-16,13.83
2997,2013-03-17,15.01
2998,2013-03-18,17.79
2999,2013-03-19,19.07
3000,2013-03-20,18.86
3001,2013-03-21,20.28
3002,2013-03-22,17.19
3003,2013-03-23,19.73
3004,2013-03-24,19.97
3005,2013-03-25,18.54
3006,2013-03-26,17.16
3007,2013-03-27,18.32
3008,2013-03-28,18.74
3009,2013-03-29,20.23
3010,2013-03-30,21.4
3011,2013-03-31,22.47
3012,2013-04-01,20.62
3013,2013-04-02,19.57
3014,2013-04-03,19.65
3015,2013-04-04,17.62
3016,2013-04-05,18.57
3017,2013-04-06,14.06
3018,2013-04-07,12.85
3019,2013-04-08,15.94
3020,2013-04-09,17.01
3021,2013-04-10,17.02
3022,2013-04-11,17.83
3023,2013-04-12,13.99
3024,2013-04-13,11.28
3025,2013-04-14,14.96
3026,2013-04-15,15.5
3027,2013-04-16,13.08
3028,2013-04-17,15.03
3029,2013-04-18,17.08
3030,2013-04-19,18.15
3031,2013-04-20,17.67
3032,2013-04-21,18.36
3033,2013-04-22,17.98
3034,2013-04-23,18.55
3035,2013-04-24,18.97
3036,2013-04-25,19.51
3037,2013-04-26,19.34
3038,2013-04-27,19.94
3039,2013-04-28,18.71
3040,2013-04-29,16.21
3041,2013-04-30,16.28
3042,2013-05-01,17.33
3043,2013-05-02,17.57
3044,2013-05-03,15.19
3045,2013-05-04,13.3
3046,2013-05-05,13.69
3047,2013-05-06,14.38
3048,2013-05-07,10.69
3049,2013-05-08,13.84
3050,2013-05-09,15.46
3051,2013-05-10,17.05
3052,2013-05-11,16.03
3053,2013-05-12,13.68
3054,2013-05-13,14.77
3055,2013-05-14,14.41
3056,2013-05-15,7.05
3057,2013-05-16,6.15
3058,2013-05-17,8.2
3059,2013-05-18,10.15
3060,2013-05-19,10.97
3061,2013-05-20,9.19
3062,2013-05-21,9.5
3063,2013-05-22,11.88
3064,2013-05-23,12.37
3065,2013-05-24,10.85
3066,2013-05-25,11.73
3067,2013-05-26,12.89
3068,2013-05-27,13.69
3069,2013-05-28,14.41
3070,2013-05-29,11.55
3071,2013-05-30,10.61
3072,2013-05-31,12.83
3073,2013-06-01,12.17
3074,2013-06-02,9.56
3075,2013-06-03,11.63
3076,2013-06-04,12.91
3077,2013-06-05,12.8
3078,2013-06-06,8.81
3079,2013-06-07,10.21
3080,2013-06-08,7.02
3081,2013-06-09,10.76
3082,2013-06-10,10.26
3083,2013-06-11,11.6
3084,2013-06-12,15.4
3085,2013-06-13,17.57
3086,2013-06-14,9.44
3087,2013-06-15,9.5
3088,2013-06-16,9.36
3089,2013-06-17,6.71
3090,2013-06-18,8.93
3091,2013-06-19,4.35
3092,2013-06-20,6.05
3093,2013-06-21,6.61
3094,2013-06-22,6.98
3095,2013-06-23,7.23
3096,2013-06-24,6.9
3097,2013-06-25,7.8
3098,2013-06-26,8.1
3099,2013-06-27,10.12
3100,2013-06-28,12.0
3101,2013-06-29,9.14
3102,2013-06-30,7.11
3103,2013-07-01,8.72
3104,2013-07-02,11.64
3105,2013-07-03,13.4
3106,2013-07-04,14.9
3107,2013-07-05,12.98
3108,2013-07-06,12.45
3109,2013-07-07,7.18
3110,2013-07-08,6.22
3111,2013-07-09,8.26
3112,2013-07-10,11.0
3113,2013-07-11,12.29
3114,2013-07-12,9.73
3115,2013-07-13,10.23
3116,2013-07-14,8.55
3117,2013-07-15,7.73
3118,2013-07-16,11.16
3119,2013-07-17,12.91
3120,2013-07-18,6.76
3121,2013-07-19,4.42
3122,2013-07-20,6.67
3123,2013-07-21,3.36
3124,2013-07-22,4.75
3125,2013-07-23,4.2
3126,2013-07-24,5.2
3127,2013-07-25,7.44
3128,2013-07-26,9.34
3129,2013-07-27,11.8
3130,2013-07-28,10.22
3131,2013-07-29,11.35
3132,2013-07-30,10.62
3133,2013-07-31,14.31
3134,2013-08-01,10.45
3135,2013-08-02,7.94
3136,2013-08-03,9.01
3137,2013-08-04,10.73
3138,2013-08-05,11.8
3139,2013-08-06,9.62
3140,2013-08-07,12.28
3141,2013-08-08,9.62
3142,2013-08-09,7.11
3143,2013-08-10,7.25
3144,2013-08-11,9.13
3145,2013-08-12,8.69
3146,2013-08-13,4.25
3147,2013-08-14,5.26
3148,2013-08-15,8.11
3149,2013-08-16,8.55
3150,2013-08-17,7.72
3151,2013-08-18,10.75
3152,2013-08-19,15.08
3153,2013-08-20,15.9
3154,2013-08-21,14.44
3155,2013-08-22,7.52
3156,2013-08-23,4.6
3157,2013-08-24,6.01
3158,2013-08-25,4.94
3159,2013-08-26,4.58
3160,2013-08-27,8.31
3161,2013-08-28,13.08
3162,2013-08-29,14.43
3163,2013-08-30,15.02
3164,2013-08-31,15.62
3165,2013-09-01,16.16
3166,2013-09-02,13.81
3167,2013-09-03,8.85
3168,2013-09-04,8.91
3169,2013-09-05,12.0
3170,2013-09-06,15.44
3171,2013-09-07,16.58
3172,2013-09-08,16.28
3173,2013-09-09,19.24
3174,2013-09-10,22.55
3175,2013-09-11,19.49
3176,2013-09-12,14.16
3177,2013-09-13,10.58
3178,2013-09-14,8.99
3179,2013-09-15,9.45
3180,2013-09-16,7.75
3181,2013-09-17,6.59
3182,2013-09-18,8.87
3183,2013-09-19,11.37
3184,2013-09-20,13.37
3185,2013-09-21,10.57
3186,2013-09-22,7.99
3187,2013-09-23,8.44
3188,2013-09-24,8.28
3189,2013-09-25,10.15
3190,2013-09-26,12.16
3191,2013-09-27,13.39
3192,2013-09-28,14.58
3193,2013-09-29,10.23
3194,2013-09-30,8.84
3195,2013-10-01,11.23
3196,2013-10-02,12.58
3197,2013-10-03,13.0
3198,2013-10-04,13.2
3199,2013-10-05,13.47
3200,2013-10-06,14.88
3201,2013-10-07,15.76
3202,2013-10-08,17.37
3203,2013-10-09,18.37
3204,2013-10-10,18.6
3205,2013-10-11,15.39
3206,2013-10-12,16.49
3207,2013-10-13,17.65
3208,2013-10-14,18.75
3209,2013-10-15,19.51
3210,2013-10-16,19.5
3211,2013-10-17,19.54
3212,2013-10-18,18.42
3213,2013-10-19,20.58
3214,2013-10-20,19.69
3215,2013-10-21,14.55
3216,2013-10-22,15.9
3217,2013-10-23,17.33
3218,2013-10-24,12.65
3219,2013-10-25,13.87
3220,2013-10-26,18.34
3221,2013-10-27,15.47
3222,2013-10-28,15.92
3223,2013-10-29,17.94
3224,2013-10-30,18.58
3225,2013-10-31,20.69
3226,2013-11-01,19.16
3227,2013-11-02,17.05
3228,2013-11-03,16.83
3229,2013-11-04,15.48
3230,2013-11-05,17.31
3231,2013-11-06,19.9
3232,2013-11-07,20.08
3233,2013-11-08,17.51
3234,2013-11-09,19.51
3235,2013-11-10,19.39
3236,2013-11-11,20.02
3237,2013-11-12,20.39
3238,2013-11-13,20.51
3239,2013-11-14,24.95
3240,2013-11-15,18.97
3241,2013-11-16,17.54
3242,2013-11-17,20.51
3243,2013-11-18,21.9
3244,2013-11-19,16.9
3245,2013-11-20,18.85
3246,2013-11-21,20.04
3247,2013-11-22,21.6
3248,2013-11-23,22.7
3249,2013-11-24,24.48
3250,2013-11-25,22.15
3251,2013-11-26,17.96
3252,2013-11-27,16.08
3253,2013-11-28,18.99
3254,2013-11-29,18.65
3255,2013-11-30,22.47
3256,2013-12-01,23.42
3257,2013-12-02,25.19
3258,2013-12-03,17.24
3259,2013-12-04,22.69
3260,2013-12-05,19.87
3261,2013-12-06,18.66
3262,2013-12-07,24.51
3263,2013-12-08,27.36
3264,2013-12-09,20.99
3265,2013-12-10,19.08
3266,2013-12-11,21.6
3267,2013-12-12,24.32
3268,2013-12-13,25.36
3269,2013-12-14,27.13
3270,2013-12-15,28.8
3271,2013-12-16,28.3
3272,2013-12-17,29.25
3273,2013-12-18,24.77
3274,2013-12-19,25.71
3275,2013-12-20,25.97
3276,2013-12-21,26.43
3277,2013-12-22,27.49
3278,2013-12-23,28.55
3279,2013-12-24,30.1
3280,2013-12-25,31.15
3281,2013-12-26,30.58
3282,2013-12-27,29.62
3283,2013-12-28,30.4
3284,2013-12-29,30.68
3285,2013-12-30,31.48
3286,2013-12-31,27.12
3287,2014-01-01,28.56
3288,2014-01-02,22.24
3289,2014-01-03,18.65
3290,2014-01-04,22.08
3291,2014-01-05,25.14
3292,2014-01-06,28.1
3293,2014-01-07,28.67
3294,2014-01-08,23.59
3295,2014-01-09,26.52
3296,2014-01-10,24.3
3297,2014-01-11,20.94
3298,2014-01-12,19.6
3299,2014-01-13,22.5
3300,2014-01-14,24.88
3301,2014-01-15,27.65
3302,2014-01-16,28.27
3303,2014-01-17,30.21
3304,2014-01-18,31.56
3305,2014-01-19,26.11
3306,2014-01-20,28.11
3307,2014-01-21,27.75
3308,2014-01-22,28.01
3309,2014-01-23,28.69
3310,2014-01-24,18.81
3311,2014-01-25,16.76
3312,2014-01-26,20.44
3313,2014-01-27,24.22
3314,2014-01-28,23.73
3315,2014-01-29,22.98
3316,2014-01-30,24.74
3317,2014-01-31,26.54
3318,2014-02-01,22.35
3319,2014-02-02,22.23
3320,2014-02-03,19.32
3321,2014-02-04,22.74
3322,2014-02-05,24.68
3323,2014-02-06,20.16
3324,2014-02-07,22.76
3325,2014-02-08,25.6
3326,2014-02-09,21.64
3327,2014-02-10,21.63
3328,2014-02-11,24.73
3329,2014-02-12,23.65
3330,2014-02-13,20.99
3331,2014-02-14,18.22
3332,2014-02-15,19.98
3333,2014-02-16,21.57
3334,2014-02-17,22.72
3335,2014-02-18,22.97
3336,2014-02-19,23.85
3337,2014-02-20,23.16
3338,2014-02-21,22.85
3339,2014-02-22,20.61
3340,2014-02-23,20.94
3341,2014-02-24,21.53
3342,2014-02-25,16.37
3343,2014-02-26,17.23
3344,2014-02-27,17.36
3345,2014-02-28,19.18
3346,2014-03-01,19.93
3347,2014-03-02,20.1
3348,2014-03-03,20.37
3349,2014-03-04,20.48
3350,2014-03-05,20.77
3351,2014-03-06,18.82
3352,2014-03-07,19.33
3353,2014-03-08,19.89
3354,2014-03-09,20.32
3355,2014-03-10,16.85
3356,2014-03-11,17.94
3357,2014-03-12,20.76
3358,2014-03-13,21.01
3359,2014-03-14,21.87
3360,2014-03-15,19.27
3361,2014-03-16,20.96
3362,2014-03-17,17.68
3363,2014-03-18,14.55
3364,2014-03-19,16.19
3365,2014-03-20,17.89
3366,2014-03-21,15.12
3367,2014-03-22,13.18
3368,2014-03-23,16.35
3369,2014-03-24,17.74
3370,2014-03-25,18.61
3371,2014-03-26,20.48
3372,2014-03-27,21.19
3373,2014-03-28,21.74
3374,2014-03-29,22.63
3375,2014-03-30,19.33
3376,2014-03-31,14.55
3377,2014-04-01,17.33
3378,2014-04-02,19.79
3379,2014-04-03,21.65
3380,2014-04-04,22.76
3381,2014-04-05,22.14
3382,2014-04-06,21.65
3383,2014-04-07,21.76
3384,2014-04-08,18.37
3385,2014-04-09,16.54
3386,2014-04-10,14.65
3387,2014-04-11,14.04
3388,2014-04-12,12.83
3389,2014-04-13,12.45
3390,2014-04-14,11.96
3391,2014-04-15,14.4
3392,2014-04-16,16.3
3393,2014-04-17,15.04
3394,2014-04-18,12.12
3395,2014-04-19,13.18
3396,2014-04-20,14.63
3397,2014-04-21,16.08
3398,2014-04-22,12.93
3399,2014-04-23,15.19
3400,2014-04-24,15.62
3401,2014-04-25,13.18
3402,2014-04-26,14.23
3403,2014-04-27,16.0
3404,2014-04-28,17.33
3405,2014-04-29,15.69
3406,2014-04-30,16.44
3407,2014-05-01,14.65
3408,2014-05-02,15.63
3409,2014-05-03,16.3
3410,2014-05-04,16.46
3411,2014-05-05,16.03
3412,2014-05-06,16.33
3413,2014-05-07,16.74
3414,2014-05-08,14.11
3415,2014-05-09,14.22
3416,2014-05-10,15.44
3417,2014-05-11,15.74
3418,2014-05-12,15.6
3419,2014-05-13,15.19
3420,2014-05-14,14.77
3421,2014-05-15,14.76
3422,2014-05-16,12.96
3423,2014-05-17,10.99
3424,2014-05-18,10.37
3425,2014-05-19,11.88
3426,2014-05-20,11.67
3427,2014-05-21,11.44
3428,2014-05-22,9.69
3429,2014-05-23,6.86
3430,2014-05-24,8.21
3431,2014-05-25,9.58
3432,2014-05-26,9.36
3433,2014-05-27,9.83
3434,2014-05-28,10.8
3435,2014-05-29,12.19
3436,2014-05-30,14.08
3437,2014-05-31,12.03
3438,2014-06-01,9.69
3439,2014-06-02,10.04
3440,2014-06-03,11.71
3441,2014-06-04,11.77
3442,2014-06-05,9.6
3443,2014-06-06,8.4
3444,2014-06-07,10.01
3445,2014-06-08,8.41
3446,2014-06-09,10.31
3447,2014-06-10,11.01
3448,2014-06-11,12.74
3449,2014-06-12,15.0
3450,2014-06-13,7.53
3451,2014-06-14,7.03
3452,2014-06-15,9.95
3453,2014-06-16,9.3
3454,2014-06-17,7.45
3455,2014-06-18,5.37
3456,2014-06-19,4.91
3457,2014-06-20,7.8
3458,2014-06-21,10.37
3459,2014-06-22,12.29
3460,2014-06-23,12.87
3461,2014-06-24,9.73
3462,2014-06-25,8.97
3463,2014-06-26,8.26
3464,2014-06-27,7.12
3465,2014-06-28,7.6
3466,2014-06-29,6.42
3467,2014-06-30,5.87
3468,2014-07-01,6.9
3469,2014-07-02,7.53
3470,2014-07-03,8.51
3471,2014-07-04,9.44
3472,2014-07-05,10.36
3473,2014-07-06,5.51
3474,2014-07-07,7.13
3475,2014-07-08,8.53
3476,2014-07-09,9.06
3477,2014-07-10,9.66
3478,2014-07-11,10.73
3479,2014-07-12,13.35
3480,2014-07-13,14.18
3481,2014-07-14,15.15
3482,2014-07-15,13.75
3483,2014-07-16,10.09
3484,2014-07-17,9.66
3485,2014-07-18,8.24
3486,2014-07-19,10.2
3487,2014-07-20,11.83
3488,2014-07-21,13.25
3489,2014-07-22,12.4
3490,2014-07-23,7.92
3491,2014-07-24,6.19
3492,2014-07-25,7.2
3493,2014-07-26,4.38
3494,2014-07-27,5.19
3495,2014-07-28,9.13
3496,2014-07-29,12.61
3497,2014-07-30,11.66
3498,2014-07-31,12.62
3499,2014-08-01,14.7
3500,2014-08-02,17.74
3501,2014-08-03,13.98
3502,2014-08-04,9.37
3503,2014-08-05,10.58
3504,2014-08-06,11.21
3505,2014-08-07,9.19
3506,2014-08-08,8.22
3507,2014-08-09,10.51
3508,2014-08-10,10.67
3509,2014-08-11,7.43
3510,2014-08-12,6.4
3511,2014-08-13,6.47
3512,2014-08-14,8.55
3513,2014-08-15,10.1
3514,2014-08-16,11.99
3515,2014-08-17,13.53
3516,2014-08-18,16.01
3517,2014-08-19,16.34
3518,2014-08-20,17.12
3519,2014-08-21,19.65
3520,2014-08-22,17.53
3521,2014-08-23,18.12
3522,2014-08-24,12.09
3523,2014-08-25,7.65
3524,2014-08-26,8.47
3525,2014-08-27,6.61
3526,2014-08-28,8.53
3527,2014-08-29,10.39
3528,2014-08-30,12.2
3529,2014-08-31,13.67
3530,2014-09-01,12.39
3531,2014-09-02,13.58
3532,2014-09-03,14.99
3533,2014-09-04,15.69
3534,2014-09-05,16.3
3535,2014-09-06,13.99
3536,2014-09-07,13.34
3537,2014-09-08,16.42
3538,2014-09-09,14.5
3539,2014-09-10,10.56
3540,2014-09-11,11.61
3541,2014-09-12,12.65
3542,2014-09-13,12.86
3543,2014-09-14,13.47
3544,2014-09-15,12.41
3545,2014-09-16,12.23
3546,2014-09-17,13.78
3547,2014-09-18,14.17
3548,2014-09-19,15.66
3549,2014-09-20,13.97
3550,2014-09-21,13.24
3551,2014-09-22,15.72
3552,2014-09-23,13.44
3553,2014-09-24,13.69
3554,2014-09-25,15.4
3555,2014-09-26,10.75
3556,2014-09-27,12.68
3557,2014-09-28,14.69
3558,2014-09-29,15.38
3559,2014-09-30,14.86
3560,2014-10-01,12.76
3561,2014-10-02,11.54
3562,2014-10-03,14.74
3563,2014-10-04,14.8
3564,2014-10-05,15.67
3565,2014-10-06,16.03
3566,2014-10-07,18.03
3567,2014-10-08,20.22
3568,2014-10-09,18.49
3569,2014-10-10,11.78
3570,2014-10-11,12.75
3571,2014-10-12,15.98
3572,2014-10-13,16.61
3573,2014-10-14,18.82
3574,2014-10-15,19.36
3575,2014-10-16,19.77
3576,2014-10-17,17.91
3577,2014-10-18,18.86
3578,2014-10-19,16.89
3579,2014-10-20,15.94
3580,2014-10-21,19.75
3581,2014-10-22,21.55
3582,2014-10-23,22.39
3583,2014-10-24,21.71
3584,2014-10-25,22.8
3585,2014-10-26,24.9
3586,2014-10-27,24.62
3587,2014-10-28,18.13
3588,2014-10-29,18.58
3589,2014-10-30,17.41
3590,2014-10-31,17.01
3591,2014-11-01,13.76
3592,2014-11-02,14.06
3593,2014-11-03,16.22
3594,2014-11-04,14.13
3595,2014-11-05,16.83
3596,2014-11-06,17.98
3597,2014-11-07,19.15
3598,2014-11-08,18.49
3599,2014-11-09,20.12
3600,2014-11-10,20.34
3601,2014-11-11,22.2
3602,2014-11-12,17.81
3603,2014-11-13,15.81
3604,2014-11-14,19.21
3605,2014-11-15,22.0
3606,2014-11-16,19.81
3607,2014-11-17,21.02
3608,2014-11-18,23.51
3609,2014-11-19,19.03
3610,2014-11-20,18.77
3611,2014-11-21,17.71
3612,2014-11-22,17.08
3613,2014-11-23,20.76
3614,2014-11-24,20.33
3615,2014-11-25,17.99
3616,2014-11-26,18.73
3617,2014-11-27,20.6
3618,2014-11-28,21.81
3619,2014-11-29,22.9
3620,2014-11-30,15.27
3621,2014-12-01,15.95
3622,2014-12-02,16.62
3623,2014-12-03,20.19
3624,2014-12-04,22.71
3625,2014-12-05,23.05
3626,2014-12-06,24.98
3627,2014-12-07,22.15
3628,2014-12-08,22.48
3629,2014-12-09,24.9
3630,2014-12-10,19.53
3631,2014-12-11,18.12
3632,2014-12-12,21.19
3633,2014-12-13,21.9
3634,2014-12-14,19.14
