,fecha,T_mean,T_max,T_min,longitud,latitud
1550,2010-03-31,23.91,29.55,19.42,-58.2813,-34.8115
1551,2010-04-01,21.58,26.8,15.85,-58.2813,-34.8115
1552,2010-04-02,19.56,25.65,15.15,-58.2813,-34.8115
1553,2010-04-03,16.09,20.17,11.36,-58.2813,-34.8115
1554,2010-04-04,13.4,18.23,9.1,-58.2813,-34.8115
1555,2010-04-05,13.76,19.99,8.35,-58.2813,-34.8115
1556,2010-04-06,15.9,21.6,11.12,-58.2813,-34.8115
1557,2010-04-07,16.88,22.58,12.23,-58.2813,-34.8115
1558,2010-04-08,17.05,21.12,13.65,-58.2813,-34.8115
1559,2010-04-09,18.22,23.93,13.81,-58.2813,-34.8115
1560,2010-04-10,18.53,24.62,12.81,-58.2813,-34.8115
1561,2010-04-11,20.12,26.6,14.69,-58.2813,-34.8115
1562,2010-04-12,20.73,26.6,15.39,-58.2813,-34.8115
1563,2010-04-13,19.09,25.73,13.05,-58.2813,-34.8115
1564,2010-04-14,13.19,14.76,11.47,-58.2813,-34.8115
1565,2010-04-15,12.69,18.03,9.18,-58.2813,-34.8115
1566,2010-04-16,13.96,20.82,7.49,-58.2813,-34.8115
1567,2010-04-17,16.3,21.86,10.75,-58.2813,-34.8115
1568,2010-04-18,19.51,24.89,15.18,-58.2813,-34.8115
1569,2010-04-19,18.3,24.02,14.51,-58.2813,-34.8115
1570,2010-04-20,15.73,21.43,10.95,-58.2813,-34.8115
1571,2010-04-21,14.51,21.15,9.08,-58.2813,-34.8115
1572,2010-04-22,11.48,17.47,6.72,-58.2813,-34.8115
1573,2010-04-23,9.48,15.38,3.82,-58.2813,-34.8115
1574,2010-04-24,11.13,14.08,8.23,-58.2813,-34.8115
1575,2010-04-25,15.04,20.77,11.05,-58.2813,-34.8115
1576,2010-04-26,12.8,18.62,8.76,-58.2813,-34.8115
1577,2010-04-27,14.15,21.22,8.04,-58.2813,-34.8115
1578,2010-04-28,14.47,21.89,8.71,-58.2813,-34.8115
1579,2010-04-29,13.19,20.67,6.07,-58.2813,-34.8115
1580,2010-04-30,15.12,23.22,8.05,-58.2813,-34.8115
1581,2010-05-01,16.98,25.37,10.33,-58.2813,-34.8115
1582,2010-05-02,16.82,21.31,13.11,-58.2813,-34.8115
1583,2010-05-03,17.05,23.44,13.41,-58.2813,-34.8115
1584,2010-05-04,15.0,21.6,10.07,-58.2813,-34.8115
1585,2010-05-05,15.73,20.82,10.66,-58.2813,-34.8115
1586,2010-05-06,14.02,17.71,7.76,-58.2813,-34.8115
1587,2010-05-07,10.26,16.21,4.65,-58.2813,-34.8115
1588,2010-05-08,11.37,18.56,3.59,-58.2813,-34.8115
1589,2010-05-09,12.53,19.57,5.64,-58.2813,-34.8115
1590,2010-05-10,11.12,18.69,5.19,-58.2813,-34.8115
1591,2010-05-11,13.14,18.8,8.28,-58.2813,-34.8115
1592,2010-05-12,14.04,19.8,9.55,-58.2813,-34.8115
1593,2010-05-13,14.89,20.42,10.34,-58.2813,-34.8115
1594,2010-05-14,16.53,21.54,12.7,-58.2813,-34.8115
1595,2010-05-15,13.33,15.51,8.48,-58.2813,-34.8115
1596,2010-05-16,8.97,14.12,5.68,-58.2813,-34.8115
1597,2010-05-17,10.55,14.75,7.5,-58.2813,-34.8115
1598,2010-05-18,12.97,18.94,8.24,-58.2813,-34.8115
1599,2010-05-19,14.82,20.68,10.87,-58.2813,-34.8115
1600,2010-05-20,15.61,20.3,12.09,-58.2813,-34.8115
1601,2010-05-21,17.2,21.15,14.65,-58.2813,-34.8115
1602,2010-05-22,18.26,21.51,15.98,-58.2813,-34.8115
1603,2010-05-23,17.31,19.33,15.85,-58.2813,-34.8115
1604,2010-05-24,16.23,18.61,13.96,-58.2813,-34.8115
1605,2010-05-25,13.14,18.19,9.53,-58.2813,-34.8115
1606,2010-05-26,13.24,18.81,8.69,-58.2813,-34.8115
1607,2010-05-27,15.27,17.8,12.51,-58.2813,-34.8115
1608,2010-05-28,16.0,19.07,13.86,-58.2813,-34.8115
1609,2010-05-29,15.44,16.76,14.6,-58.2813,-34.8115
1610,2010-05-30,11.65,14.2,8.15,-58.2813,-34.8115
1611,2010-05-31,8.07,12.82,3.41,-58.2813,-34.8115
1612,2010-06-01,10.13,14.51,6.93,-58.2813,-34.8115
1613,2010-06-02,11.76,15.94,6.95,-58.2813,-34.8115
1614,2010-06-03,13.37,16.42,9.78,-58.2813,-34.8115
1615,2010-06-04,11.08,14.94,7.5,-58.2813,-34.8115
1616,2010-06-05,10.99,18.39,5.6,-58.2813,-34.8115
1617,2010-06-06,12.15,18.99,7.99,-58.2813,-34.8115
1618,2010-06-07,10.19,15.89,6.58,-58.2813,-34.8115
1619,2010-06-08,8.14,13.25,5.24,-58.2813,-34.8115
1620,2010-06-09,7.41,11.45,3.87,-58.2813,-34.8115
1621,2010-06-10,10.42,13.65,8.31,-58.2813,-34.8115
1622,2010-06-11,11.68,15.91,6.76,-58.2813,-34.8115
1623,2010-06-12,12.62,14.12,10.74,-58.2813,-34.8115
1624,2010-06-13,13.26,15.67,10.65,-58.2813,-34.8115
1625,2010-06-14,15.03,17.1,10.53,-58.2813,-34.8115
1626,2010-06-15,11.55,17.06,7.26,-58.2813,-34.8115
1627,2010-06-16,10.4,15.09,7.19,-58.2813,-34.8115
1628,2010-06-17,9.65,15.21,5.82,-58.2813,-34.8115
1629,2010-06-18,10.94,13.65,7.6,-58.2813,-34.8115
1630,2010-06-19,9.64,12.92,5.39,-58.2813,-34.8115
1631,2010-06-20,8.17,14.65,3.98,-58.2813,-34.8115
1632,2010-06-21,4.17,8.17,0.6,-58.2813,-34.8115
1633,2010-06-22,9.23,15.22,4.87,-58.2813,-34.8115
1634,2010-06-23,12.43,17.08,7.95,-58.2813,-34.8115
1635,2010-06-24,9.99,15.9,3.84,-58.2813,-34.8115
1636,2010-06-25,8.94,16.09,3.56,-58.2813,-34.8115
1637,2010-06-26,10.23,13.39,6.52,-58.2813,-34.8115
1638,2010-06-27,9.79,13.03,4.74,-58.2813,-34.8115
1639,2010-06-28,7.65,15.47,1.55,-58.2813,-34.8115
1640,2010-06-29,8.51,14.94,3.2,-58.2813,-34.8115
1641,2010-06-30,9.76,15.51,6.12,-58.2813,-34.8115
1642,2010-07-01,13.02,18.35,7.97,-58.2813,-34.8115
1643,2010-07-02,15.12,19.06,12.25,-58.2813,-34.8115
1644,2010-07-03,18.38,23.1,15.73,-58.2813,-34.8115
1645,2010-07-04,19.08,23.18,16.68,-58.2813,-34.8115
1646,2010-07-05,15.56,18.28,11.77,-58.2813,-34.8115
1647,2010-07-06,11.87,14.27,9.61,-58.2813,-34.8115
1648,2010-07-07,9.09,13.67,4.94,-58.2813,-34.8115
1649,2010-07-08,8.67,16.28,2.98,-58.2813,-34.8115
1650,2010-07-09,7.27,13.65,3.05,-58.2813,-34.8115
1651,2010-07-10,8.85,14.46,3.62,-58.2813,-34.8115
1652,2010-07-11,10.85,14.24,5.41,-58.2813,-34.8115
1653,2010-07-12,4.37,8.46,1.59,-58.2813,-34.8115
1654,2010-07-13,4.77,9.9,0.55,-58.2813,-34.8115
1655,2010-07-14,4.44,8.49,2.53,-58.2813,-34.8115
1656,2010-07-15,3.76,7.4,0.66,-58.2813,-34.8115
1657,2010-07-16,3.32,8.06,0.1,-58.2813,-34.8115
1658,2010-07-17,3.36,8.7,-1.12,-58.2813,-34.8115
1659,2010-07-18,7.87,10.74,3.03,-58.2813,-34.8115
1660,2010-07-19,8.31,10.64,6.99,-58.2813,-34.8115
1661,2010-07-20,7.76,13.92,3.4,-58.2813,-34.8115
1662,2010-07-21,6.93,13.41,1.8,-58.2813,-34.8115
1663,2010-07-22,4.46,10.14,0.09,-58.2813,-34.8115
1664,2010-07-23,5.23,12.48,-1.11,-58.2813,-34.8115
1665,2010-07-24,7.12,11.47,2.59,-58.2813,-34.8115
1666,2010-07-25,7.93,9.61,3.76,-58.2813,-34.8115
1667,2010-07-26,6.78,14.0,1.57,-58.2813,-34.8115
1668,2010-07-27,8.52,16.1,2.19,-58.2813,-34.8115
1669,2010-07-28,9.42,14.13,5.14,-58.2813,-34.8115
1670,2010-07-29,9.05,15.01,4.56,-58.2813,-34.8115
1671,2010-07-30,10.02,12.2,7.51,-58.2813,-34.8115
1672,2010-07-31,7.14,12.34,2.69,-58.2813,-34.8115
1673,2010-08-01,3.44,8.76,-0.48,-58.2813,-34.8115
1674,2010-08-02,3.44,9.17,-0.56,-58.2813,-34.8115
1675,2010-08-03,3.59,8.27,0.56,-58.2813,-34.8115
1676,2010-08-04,3.8,8.15,-0.7,-58.2813,-34.8115
1677,2010-08-05,6.65,10.09,3.87,-58.2813,-34.8115
1678,2010-08-06,8.98,12.87,5.28,-58.2813,-34.8115
1679,2010-08-07,10.26,14.35,6.56,-58.2813,-34.8115
1680,2010-08-08,8.22,12.98,4.76,-58.2813,-34.8115
1681,2010-08-09,8.99,15.81,1.86,-58.2813,-34.8115
1682,2010-08-10,9.83,16.71,4.87,-58.2813,-34.8115
1683,2010-08-11,9.15,13.77,4.51,-58.2813,-34.8115
1684,2010-08-12,9.43,11.5,5.86,-58.2813,-34.8115
1685,2010-08-13,6.19,10.38,3.16,-58.2813,-34.8115
1686,2010-08-14,5.76,10.32,2.63,-58.2813,-34.8115
1687,2010-08-15,6.98,11.13,3.17,-58.2813,-34.8115
1688,2010-08-16,10.01,14.8,6.89,-58.2813,-34.8115
1689,2010-08-17,11.99,16.77,7.49,-58.2813,-34.8115
1690,2010-08-18,13.15,16.97,10.25,-58.2813,-34.8115
1691,2010-08-19,11.53,17.63,6.02,-58.2813,-34.8115
1692,2010-08-20,9.73,17.33,2.65,-58.2813,-34.8115
1693,2010-08-21,13.56,20.94,6.99,-58.2813,-34.8115
1694,2010-08-22,15.49,21.83,10.58,-58.2813,-34.8115
1695,2010-08-23,14.43,18.23,10.87,-58.2813,-34.8115
1696,2010-08-24,11.83,17.19,5.96,-58.2813,-34.8115
1697,2010-08-25,10.62,17.13,5.48,-58.2813,-34.8115
1698,2010-08-26,11.14,17.19,5.41,-58.2813,-34.8115
1699,2010-08-27,13.4,19.78,8.46,-58.2813,-34.8115
1700,2010-08-28,15.23,20.83,9.62,-58.2813,-34.8115
1701,2010-08-29,9.8,14.73,5.41,-58.2813,-34.8115
1702,2010-08-30,9.78,14.08,4.82,-58.2813,-34.8115
1703,2010-08-31,13.44,17.83,9.8,-58.2813,-34.8115
1704,2010-09-01,9.25,11.55,6.91,-58.2813,-34.8115
1705,2010-09-02,9.87,12.58,6.36,-58.2813,-34.8115
1706,2010-09-03,12.31,15.44,7.24,-58.2813,-34.8115
1707,2010-09-04,10.41,16.49,6.79,-58.2813,-34.8115
1708,2010-09-05,10.51,16.7,6.26,-58.2813,-34.8115
1709,2010-09-06,13.69,21.34,6.76,-58.2813,-34.8115
1710,2010-09-07,13.8,21.62,8.69,-58.2813,-34.8115
1711,2010-09-08,13.92,19.96,8.98,-58.2813,-34.8115
1712,2010-09-09,15.65,21.33,11.26,-58.2813,-34.8115
1713,2010-09-10,17.74,23.73,12.91,-58.2813,-34.8115
1714,2010-09-11,12.81,17.98,8.83,-58.2813,-34.8115
1715,2010-09-12,11.36,16.65,7.19,-58.2813,-34.8115
1716,2010-09-13,11.11,14.84,8.36,-58.2813,-34.8115
1717,2010-09-14,11.68,17.62,8.05,-58.2813,-34.8115
1718,2010-09-15,13.01,20.07,6.29,-58.2813,-34.8115
1719,2010-09-16,13.26,18.37,8.98,-58.2813,-34.8115
1720,2010-09-17,9.22,15.05,4.27,-58.2813,-34.8115
1721,2010-09-18,10.57,16.04,5.44,-58.2813,-34.8115
1722,2010-09-19,13.76,19.45,8.75,-58.2813,-34.8115
1723,2010-09-20,16.31,22.34,10.29,-58.2813,-34.8115
1724,2010-09-21,15.79,21.32,10.87,-58.2813,-34.8115
1725,2010-09-22,14.42,20.85,9.19,-58.2813,-34.8115
1726,2010-09-23,11.69,17.66,7.05,-58.2813,-34.8115
1727,2010-09-24,11.41,17.19,5.66,-58.2813,-34.8115
1728,2010-09-25,13.42,20.01,7.64,-58.2813,-34.8115
1729,2010-09-26,14.87,21.16,9.06,-58.2813,-34.8115
1730,2010-09-27,15.21,19.37,10.84,-58.2813,-34.8115
1731,2010-09-28,14.87,18.45,12.13,-58.2813,-34.8115
1732,2010-09-29,12.62,16.22,9.53,-58.2813,-34.8115
1733,2010-09-30,12.08,17.38,7.95,-58.2813,-34.8115
1734,2010-10-01,9.12,12.4,5.73,-58.2813,-34.8115
1735,2010-10-02,11.15,18.12,3.66,-58.2813,-34.8115
1736,2010-10-03,13.07,19.62,6.22,-58.2813,-34.8115
1737,2010-10-04,14.98,21.62,7.33,-58.2813,-34.8115
1738,2010-10-05,15.82,22.08,10.09,-58.2813,-34.8115
1739,2010-10-06,17.56,23.53,11.27,-58.2813,-34.8115
1740,2010-10-07,14.76,18.15,11.76,-58.2813,-34.8115
1741,2010-10-08,13.84,20.05,7.94,-58.2813,-34.8115
1742,2010-10-09,14.57,20.29,9.62,-58.2813,-34.8115
1743,2010-10-10,14.93,20.46,9.68,-58.2813,-34.8115
1744,2010-10-11,15.51,20.87,10.8,-58.2813,-34.8115
1745,2010-10-12,16.14,21.51,11.17,-58.2813,-34.8115
1746,2010-10-13,17.33,22.51,12.8,-58.2813,-34.8115
1747,2010-10-14,15.58,19.86,9.65,-58.2813,-34.8115
1748,2010-10-15,14.08,19.8,8.87,-58.2813,-34.8115
1749,2010-10-16,13.54,18.76,9.03,-58.2813,-34.8115
1750,2010-10-17,11.89,17.37,6.15,-58.2813,-34.8115
1751,2010-10-18,13.97,20.72,7.05,-58.2813,-34.8115
1752,2010-10-19,17.44,23.62,11.01,-58.2813,-34.8115
1753,2010-10-20,19.44,25.25,12.69,-58.2813,-34.8115
1754,2010-10-21,20.59,26.05,14.05,-58.2813,-34.8115
1755,2010-10-22,14.44,19.57,9.95,-58.2813,-34.8115
1756,2010-10-23,13.24,19.38,7.89,-58.2813,-34.8115
1757,2010-10-24,14.58,18.91,7.82,-58.2813,-34.8115
1758,2010-10-25,15.78,21.91,9.37,-58.2813,-34.8115
1759,2010-10-26,16.29,22.56,11.16,-58.2813,-34.8115
1760,2010-10-27,15.08,19.79,10.47,-58.2813,-34.8115
1761,2010-10-28,16.98,21.4,12.55,-58.2813,-34.8115
1762,2010-10-29,16.18,21.43,11.85,-58.2813,-34.8115
1763,2010-10-30,13.77,17.62,8.86,-58.2813,-34.8115
1764,2010-10-31,14.96,19.63,10.95,-58.2813,-34.8115
1765,2010-11-01,16.9,23.68,9.15,-58.2813,-34.8115
1766,2010-11-02,18.47,24.94,12.12,-58.2813,-34.8115
1767,2010-11-03,20.97,28.78,13.37,-58.2813,-34.8115
1768,2010-11-04,17.78,22.55,13.03,-58.2813,-34.8115
1769,2010-11-05,18.11,23.48,13.1,-58.2813,-34.8115
1770,2010-11-06,19.09,26.12,11.54,-58.2813,-34.8115
1771,2010-11-07,23.9,30.06,16.17,-58.2813,-34.8115
1772,2010-11-08,15.14,19.12,11.85,-58.2813,-34.8115
1773,2010-11-09,14.55,20.19,8.83,-58.2813,-34.8115
1774,2010-11-10,13.15,19.37,6.9,-58.2813,-34.8115
1775,2010-11-11,15.37,22.01,9.19,-58.2813,-34.8115
1776,2010-11-12,16.05,22.1,10.28,-58.2813,-34.8115
1777,2010-11-13,17.4,23.83,10.83,-58.2813,-34.8115
1778,2010-11-14,18.12,24.09,11.88,-58.2813,-34.8115
1779,2010-11-15,17.4,21.5,13.15,-58.2813,-34.8115
1780,2010-11-16,16.65,21.01,12.79,-58.2813,-34.8115
1781,2010-11-17,17.25,23.68,11.6,-58.2813,-34.8115
1782,2010-11-18,19.09,26.4,9.8,-58.2813,-34.8115
1783,2010-11-19,21.72,28.33,14.63,-58.2813,-34.8115
1784,2010-11-20,22.54,28.66,17.5,-58.2813,-34.8115
1785,2010-11-21,22.69,29.44,16.22,-58.2813,-34.8115
1786,2010-11-22,20.44,25.7,16.74,-58.2813,-34.8115
1787,2010-11-23,20.73,25.8,16.27,-58.2813,-34.8115
1788,2010-11-24,22.52,29.35,15.95,-58.2813,-34.8115
1789,2010-11-25,23.54,30.43,17.15,-58.2813,-34.8115
1790,2010-11-26,25.05,32.01,18.57,-58.2813,-34.8115
1791,2010-11-27,20.93,24.03,15.8,-58.2813,-34.8115
1792,2010-11-28,16.4,22.27,12.15,-58.2813,-34.8115
1793,2010-11-29,19.79,27.12,11.95,-58.2813,-34.8115
1794,2010-11-30,22.73,30.5,16.21,-58.2813,-34.8115
1795,2010-12-01,24.83,32.7,16.87,-58.2813,-34.8115
1796,2010-12-02,21.78,25.68,17.98,-58.2813,-34.8115
1797,2010-12-03,20.19,28.01,12.21,-58.2813,-34.8115
1798,2010-12-04,21.27,27.62,15.46,-58.2813,-34.8115
1799,2010-12-05,20.33,27.3,13.69,-58.2813,-34.8115
1800,2010-12-06,23.76,31.68,15.73,-58.2813,-34.8115
1801,2010-12-07,25.05,33.23,18.04,-58.2813,-34.8115
1802,2010-12-08,21.49,27.7,14.83,-58.2813,-34.8115
1803,2010-12-09,22.44,30.65,13.89,-58.2813,-34.8115
1804,2010-12-10,21.95,27.3,16.65,-58.2813,-34.8115
1805,2010-12-11,20.93,27.21,14.49,-58.2813,-34.8115
1806,2010-12-12,15.94,21.26,11.38,-58.2813,-34.8115
1807,2010-12-13,19.15,26.89,10.32,-58.2813,-34.8115
1808,2010-12-14,23.11,30.22,15.08,-58.2813,-34.8115
1809,2010-12-15,24.49,31.71,16.34,-58.2813,-34.8115
1810,2010-12-16,24.87,30.76,18.65,-58.2813,-34.8115
1811,2010-12-17,26.89,34.46,19.07,-58.2813,-34.8115
1812,2010-12-18,18.98,23.3,15.55,-58.2813,-34.8115
1813,2010-12-19,21.33,27.22,15.44,-58.2813,-34.8115
1814,2010-12-20,25.26,33.4,17.71,-58.2813,-34.8115
1815,2010-12-21,26.9,35.52,17.76,-58.2813,-34.8115
1816,2010-12-22,27.89,35.91,19.55,-58.2813,-34.8115
1817,2010-12-23,28.01,34.85,20.51,-58.2813,-34.8115
1818,2010-12-24,26.83,34.4,20.71,-58.2813,-34.8115
1819,2010-12-25,27.57,36.29,17.76,-58.2813,-34.8115
1820,2010-12-26,26.7,36.03,18.09,-58.2813,-34.8115
1821,2010-12-27,28.61,37.87,19.57,-58.2813,-34.8115
1822,2010-12-28,28.32,35.93,21.79,-58.2813,-34.8115
1823,2010-12-29,26.17,32.5,21.31,-58.2813,-34.8115
1824,2010-12-30,25.44,31.57,20.74,-58.2813,-34.8115
1825,2010-12-31,25.08,31.45,19.75,-58.2813,-34.8115
1826,2011-01-01,24.89,30.91,20.04,-58.2813,-34.8115
1827,2011-01-02,25.13,30.71,20.76,-58.2813,-34.8115
1828,2011-01-03,24.15,28.69,21.39,-58.2813,-34.8115
1829,2011-01-04,24.1,29.19,20.32,-58.2813,-34.8115
1830,2011-01-05,24.98,30.19,21.11,-58.2813,-34.8115
1831,2011-01-06,24.12,30.38,17.58,-58.2813,-34.8115
1832,2011-01-07,25.8,33.3,18.05,-58.2813,-34.8115
1833,2011-01-08,26.02,30.4,22.47,-58.2813,-34.8115
1834,2011-01-09,24.01,29.58,18.62,-58.2813,-34.8115
1835,2011-01-10,23.9,29.32,19.26,-58.2813,-34.8115
1836,2011-01-11,22.91,25.61,20.66,-58.2813,-34.8115
1837,2011-01-12,23.23,28.24,18.67,-58.2813,-34.8115
1838,2011-01-13,24.23,30.83,17.51,-58.2813,-34.8115
1839,2011-01-14,24.79,31.56,19.54,-58.2813,-34.8115
1840,2011-01-15,24.79,31.06,19.19,-58.2813,-34.8115
1841,2011-01-16,24.27,34.33,16.33,-58.2813,-34.8115
1842,2011-01-17,20.97,28.83,12.6,-58.2813,-34.8115
1843,2011-01-18,23.3,30.21,15.75,-58.2813,-34.8115
1844,2011-01-19,22.22,26.4,16.41,-58.2813,-34.8115
1845,2011-01-20,20.41,26.8,13.16,-58.2813,-34.8115
1846,2011-01-21,22.01,27.77,16.18,-58.2813,-34.8115
1847,2011-01-22,23.64,30.45,16.52,-58.2813,-34.8115
1848,2011-01-23,25.76,31.98,19.83,-58.2813,-34.8115
1849,2011-01-24,26.44,33.17,20.54,-58.2813,-34.8115
1850,2011-01-25,27.51,35.34,21.39,-58.2813,-34.8115
1851,2011-01-26,26.02,30.25,22.98,-58.2813,-34.8115
1852,2011-01-27,25.26,31.12,19.55,-58.2813,-34.8115
1853,2011-01-28,26.16,33.01,20.27,-58.2813,-34.8115
1854,2011-01-29,23.91,30.22,18.02,-58.2813,-34.8115
1855,2011-01-30,26.15,33.77,19.1,-58.2813,-34.8115
1856,2011-01-31,24.19,29.01,17.51,-58.2813,-34.8115
1857,2011-02-01,19.79,26.23,14.01,-58.2813,-34.8115
1858,2011-02-02,22.18,29.07,15.52,-58.2813,-34.8115
1859,2011-02-03,25.62,32.76,17.76,-58.2813,-34.8115
1860,2011-02-04,22.12,29.4,16.36,-58.2813,-34.8115
1861,2011-02-05,23.87,33.15,15.62,-58.2813,-34.8115
1862,2011-02-06,19.32,26.85,11.76,-58.2813,-34.8115
1863,2011-02-07,21.48,26.76,17.62,-58.2813,-34.8115
1864,2011-02-08,20.37,23.71,18.05,-58.2813,-34.8115
1865,2011-02-09,21.19,27.29,16.33,-58.2813,-34.8115
1866,2011-02-10,21.61,29.05,15.89,-58.2813,-34.8115
1867,2011-02-11,22.17,29.28,16.6,-58.2813,-34.8115
1868,2011-02-12,22.28,28.38,16.33,-58.2813,-34.8115
1869,2011-02-13,24.46,31.52,18.93,-58.2813,-34.8115
1870,2011-02-14,22.16,30.02,14.31,-58.2813,-34.8115
1871,2011-02-15,23.8,30.95,17.17,-58.2813,-34.8115
1872,2011-02-16,24.34,31.23,17.98,-58.2813,-34.8115
1873,2011-02-17,26.17,32.07,21.37,-58.2813,-34.8115
1874,2011-02-18,24.2,27.44,21.64,-58.2813,-34.8115
1875,2011-02-19,23.19,28.21,18.75,-58.2813,-34.8115
1876,2011-02-20,23.0,27.33,19.83,-58.2813,-34.8115
1877,2011-02-21,23.08,27.76,19.55,-58.2813,-34.8115
1878,2011-02-22,23.46,28.19,20.02,-58.2813,-34.8115
1879,2011-02-23,21.72,23.61,18.83,-58.2813,-34.8115
1880,2011-02-24,21.99,27.53,17.53,-58.2813,-34.8115
1881,2011-02-25,20.4,26.87,15.26,-58.2813,-34.8115
1882,2011-02-26,21.73,28.55,14.04,-58.2813,-34.8115
1883,2011-02-27,23.74,31.3,16.04,-58.2813,-34.8115
1884,2011-02-28,23.02,30.29,17.84,-58.2813,-34.8115
1885,2011-03-01,22.09,27.89,16.77,-58.2813,-34.8115
1886,2011-03-02,22.79,27.98,17.89,-58.2813,-34.8115
1887,2011-03-03,23.62,30.01,18.43,-58.2813,-34.8115
1888,2011-03-04,23.8,29.97,18.63,-58.2813,-34.8115
1889,2011-03-05,23.01,28.61,18.68,-58.2813,-34.8115
1890,2011-03-06,23.21,28.04,19.08,-58.2813,-34.8115
1891,2011-03-07,24.48,30.14,20.16,-58.2813,-34.8115
1892,2011-03-08,25.73,32.26,20.05,-58.2813,-34.8115
1893,2011-03-09,25.98,32.82,20.28,-58.2813,-34.8115
1894,2011-03-10,25.42,31.47,20.66,-58.2813,-34.8115
1895,2011-03-11,25.91,32.65,19.97,-58.2813,-34.8115
1896,2011-03-12,24.14,32.68,13.55,-58.2813,-34.8115
1897,2011-03-13,15.58,21.81,10.02,-58.2813,-34.8115
1898,2011-03-14,16.27,23.15,9.29,-58.2813,-34.8115
1899,2011-03-15,18.49,24.16,13.1,-58.2813,-34.8115
1900,2011-03-16,21.8,27.36,17.09,-58.2813,-34.8115
1901,2011-03-17,22.11,28.23,15.28,-58.2813,-34.8115
1902,2011-03-18,17.57,25.79,10.39,-58.2813,-34.8115
1903,2011-03-19,18.31,26.31,11.07,-58.2813,-34.8115
1904,2011-03-20,20.98,28.87,13.97,-58.2813,-34.8115
1905,2011-03-21,22.59,30.58,15.04,-58.2813,-34.8115
1906,2011-03-22,24.72,32.44,17.14,-58.2813,-34.8115
1907,2011-03-23,16.49,20.19,11.62,-58.2813,-34.8115
1908,2011-03-24,17.11,25.15,9.57,-58.2813,-34.8115
1909,2011-03-25,18.26,22.39,15.47,-58.2813,-34.8115
1910,2011-03-26,18.35,24.41,12.01,-58.2813,-34.8115
1911,2011-03-27,15.25,22.4,8.76,-58.2813,-34.8115
1912,2011-03-28,18.22,25.02,12.51,-58.2813,-34.8115
1913,2011-03-29,18.01,24.96,12.21,-58.2813,-34.8115
1914,2011-03-30,18.84,25.88,12.59,-58.2813,-34.8115
1915,2011-03-31,21.29,29.09,13.9,-58.2813,-34.8115
1916,2011-04-01,21.02,28.68,14.9,-58.2813,-34.8115
1917,2011-04-02,20.06,27.01,14.51,-58.2813,-34.8115
1918,2011-04-03,19.53,23.83,15.29,-58.2813,-34.8115
1919,2011-04-04,15.09,20.8,9.94,-58.2813,-34.8115
1920,2011-04-05,17.26,25.02,9.77,-58.2813,-34.8115
1921,2011-04-06,17.37,24.74,11.21,-58.2813,-34.8115
1922,2011-04-07,17.98,25.35,13.78,-58.2813,-34.8115
1923,2011-04-08,16.36,22.26,11.83,-58.2813,-34.8115
1924,2011-04-09,15.98,23.19,10.12,-58.2813,-34.8115
1925,2011-04-10,18.08,24.33,12.98,-58.2813,-34.8115
1926,2011-04-11,20.2,26.75,14.24,-58.2813,-34.8115
1927,2011-04-12,21.65,27.16,17.59,-58.2813,-34.8115
1928,2011-04-13,21.93,27.82,17.19,-58.2813,-34.8115
1929,2011-04-14,17.4,22.92,12.84,-58.2813,-34.8115
1930,2011-04-15,14.7,20.87,10.63,-58.2813,-34.8115
1931,2011-04-16,16.33,21.55,12.15,-58.2813,-34.8115
1932,2011-04-17,15.62,19.54,10.0,-58.2813,-34.8115
1933,2011-04-18,13.81,21.57,7.05,-58.2813,-34.8115
1934,2011-04-19,15.77,23.65,9.06,-58.2813,-34.8115
1935,2011-04-20,14.9,17.56,12.01,-58.2813,-34.8115
1936,2011-04-21,16.04,22.05,11.57,-58.2813,-34.8115
1937,2011-04-22,17.44,22.15,11.51,-58.2813,-34.8115
1938,2011-04-23,11.97,18.36,7.52,-58.2813,-34.8115
1939,2011-04-24,14.18,22.24,6.76,-58.2813,-34.8115
1940,2011-04-25,14.33,21.21,8.67,-58.2813,-34.8115
1941,2011-04-26,15.9,22.74,9.72,-58.2813,-34.8115
1942,2011-04-27,17.7,25.08,12.19,-58.2813,-34.8115
1943,2011-04-28,17.92,24.58,13.33,-58.2813,-34.8115
1944,2011-04-29,17.76,21.92,13.47,-58.2813,-34.8115
1945,2011-04-30,17.52,21.22,14.53,-58.2813,-34.8115
1946,2011-05-01,12.05,15.61,7.23,-58.2813,-34.8115
1947,2011-05-02,9.57,15.4,4.73,-58.2813,-34.8115
1948,2011-05-03,10.54,16.78,4.27,-58.2813,-34.8115
1949,2011-05-04,13.8,19.73,8.88,-58.2813,-34.8115
1950,2011-05-05,13.61,20.91,8.43,-58.2813,-34.8115
1951,2011-05-06,11.12,18.54,4.37,-58.2813,-34.8115
1952,2011-05-07,14.29,21.53,8.29,-58.2813,-34.8115
1953,2011-05-08,11.96,16.86,8.58,-58.2813,-34.8115
1954,2011-05-09,11.17,16.71,6.62,-58.2813,-34.8115
1955,2011-05-10,14.55,21.74,8.14,-58.2813,-34.8115
1956,2011-05-11,16.67,23.71,12.42,-58.2813,-34.8115
1957,2011-05-12,13.63,20.37,8.87,-58.2813,-34.8115
1958,2011-05-13,15.21,20.45,12.01,-58.2813,-34.8115
1959,2011-05-14,14.09,18.21,11.15,-58.2813,-34.8115
